sample_id,class_name,experiment,severity,condition,method,trial,iou,dice,sam_score,pred_pixels,target_pixels,device
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.896171,0.945243,0.935760,13020,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.890052,0.941828,0.946305,13251,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.896171,0.945243,0.924611,13020,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.897334,0.945889,0.924611,13153,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.896171,0.945243,0.935760,13020,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.850339,0.919117,0.903862,11467,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.885393,0.939213,0.940578,12591,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.850339,0.919117,0.904593,11467,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.891512,0.942645,0.904593,12164,12036,cuda
sample_018,sofa,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.918463,0.957499,0.934886,12622,12036,cuda
sample_018,sofa,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.898978,0.946802,0.947789,12852,12036,cuda
sample_018,sofa,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.889718,0.941641,0.949248,13050,12036,cuda
sample_018,sofa,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.684163,0.812466,0.907187,12029,12036,cuda
sample_018,sofa,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.785025,0.879568,0.829116,10541,12036,cuda
sample_018,sofa,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.389522,0.560656,0.842067,11012,12036,cuda
sample_018,sofa,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.878663,0.935413,0.925344,11746,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.389522,0.560656,0.842067,11012,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.582949,0.736535,0.955089,9242,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.404484,0.575990,0.897693,11579,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.415329,0.586901,0.897693,11675,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.725556,0.840954,0.935782,10448,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.878663,0.935413,0.925344,11746,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.878663,0.935413,0.925344,11746,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.823282,0.903077,0.862459,10972,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.853998,0.921250,0.862459,11380,12036,cuda
sample_018,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.878663,0.935413,0.925344,11746,12036,cuda
sample_019,bus,modality,clean,point_only,sam_vit_b,0,0.006270,0.012462,0.731303,947,151036,cuda
sample_019,bus,modality,clean,box_only,sam_vit_b,0,0.962260,0.980767,0.983977,150632,151036,cuda
sample_019,bus,modality,clean,point_box,sam_vit_b,0,0.963496,0.981409,0.983702,150231,151036,cuda
sample_019,bus,noise_decomposition,clean,clean,sam_single_prompt,0,0.963496,0.981409,0.983702,150231,151036,cuda
sample_019,bus,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.963400,0.981359,0.984560,151471,151036,cuda
sample_019,bus,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.967886,0.983681,0.975322,149714,151036,cuda
sample_019,bus,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.779073,0.875819,0.961585,122806,151036,cuda
sample_019,bus,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.951192,0.974986,0.979942,153510,151036,cuda
sample_019,bus,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.833038,0.908915,0.951457,132777,151036,cuda
sample_019,bus,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.737965,0.849229,0.977651,111501,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.833038,0.908915,0.951457,132777,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.915862,0.956083,0.986908,139583,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.889538,0.941540,0.964686,137967,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.895564,0.944905,0.964686,138445,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.920815,0.958775,0.971464,140538,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.737965,0.849229,0.977651,111501,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.737965,0.849229,0.977651,111501,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.737965,0.849229,0.966581,111501,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.739596,0.850308,0.966581,111803,151036,cuda
sample_019,bus,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.779968,0.876385,0.962601,118542,151036,cuda
sample_019,bus,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.966214,0.982817,0.984187,150304,151036,cuda
sample_019,bus,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.949677,0.974189,0.985414,154338,151036,cuda
sample_019,bus,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.886096,0.939609,0.982918,134038,151036,cuda
sample_019,bus,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.899720,0.947213,0.975545,136232,151036,cuda
sample_019,bus,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.590982,0.742914,0.871470,89452,151036,cuda
sample_019,bus,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.494953,0.662165,0.836967,78822,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.590982,0.742914,0.871470,89452,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.464771,0.634599,0.931048,70430,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.464637,0.634474,0.856066,70549,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.543931,0.704605,0.856066,82360,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.590982,0.742914,0.871470,89452,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.494953,0.662165,0.836967,78822,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.384350,0.555278,0.935956,58088,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.424594,0.596091,0.890269,64146,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.468014,0.637615,0.890269,71051,151036,cuda
sample_019,bus,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.494953,0.662165,0.836967,78822,151036,cuda
sample_020,sheep,modality,clean,point_only,sam_vit_b,0,0.949791,0.974249,0.989899,43884,43336,cuda
sample_020,sheep,modality,clean,box_only,sam_vit_b,0,0.959247,0.979200,0.994769,44403,43336,cuda
sample_020,sheep,modality,clean,point_box,sam_vit_b,0,0.946367,0.972444,0.982616,43688,43336,cuda
sample_020,sheep,noise_decomposition,clean,clean,sam_single_prompt,0,0.946367,0.972444,0.982616,43688,43336,cuda
sample_020,sheep,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.895015,0.944599,0.984301,40977,43336,cuda
sample_020,sheep,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.946478,0.972503,0.982894,43693,43336,cuda
sample_020,sheep,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.959794,0.979485,0.989259,44549,43336,cuda
sample_020,sheep,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.958143,0.978624,0.990809,43958,43336,cuda
sample_020,sheep,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.875062,0.933369,0.982957,39823,43336,cuda
sample_020,sheep,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.953668,0.976284,0.994185,43780,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.875062,0.933369,0.982957,39823,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.867011,0.928769,0.992301,39479,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.877340,0.934663,0.979411,40001,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.887194,0.940226,0.979411,40429,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.938239,0.968135,0.969445,42935,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.953668,0.976284,0.994185,43780,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.957191,0.978128,0.997590,44080,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.953668,0.976284,0.987646,43780,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.953712,0.976307,0.987646,43780,43336,cuda
sample_020,sheep,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.957446,0.978261,0.997217,44017,43336,cuda
sample_020,sheep,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.899948,0.947340,0.982436,41206,43336,cuda
sample_020,sheep,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.947805,0.973203,0.982727,43727,43336,cuda
sample_020,sheep,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.637218,0.778416,0.955296,28253,43336,cuda
sample_020,sheep,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.948342,0.973486,0.980112,43977,43336,cuda
sample_020,sheep,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.687581,0.814872,0.952181,30683,43336,cuda
sample_020,sheep,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.956229,0.977625,0.984736,44127,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.687581,0.814872,0.952181,30683,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.935216,0.966524,0.970243,42247,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.704193,0.826424,0.958005,31444,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.756023,0.861063,0.958005,33706,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.935216,0.966524,0.970243,42247,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.956229,0.977625,0.984736,44127,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.957962,0.978530,1.000481,44134,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.935717,0.966791,0.986696,42726,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.956292,0.977658,0.986696,44032,43336,cuda
sample_020,sheep,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.957962,0.978530,1.000481,44134,43336,cuda
sample_021,bus,modality,clean,point_only,sam_vit_b,0,0.066893,0.125397,0.814920,888,13275,cuda
sample_021,bus,modality,clean,box_only,sam_vit_b,0,0.941382,0.969806,0.956055,13386,13275,cuda
sample_021,bus,modality,clean,point_box,sam_vit_b,0,0.881652,0.937104,0.956608,14517,13275,cuda
sample_021,bus,noise_decomposition,clean,clean,sam_single_prompt,0,0.881652,0.937104,0.956608,14517,13275,cuda
sample_021,bus,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.927340,0.962300,0.963961,13781,13275,cuda
sample_021,bus,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.892199,0.943029,0.957842,14353,13275,cuda
sample_021,bus,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.936749,0.967342,0.959742,13334,13275,cuda
sample_021,bus,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.763299,0.865763,0.930022,16888,13275,cuda
sample_021,bus,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.919252,0.957928,0.953902,13940,13275,cuda
sample_021,bus,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.942847,0.970583,0.955757,13410,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.919252,0.957928,0.953902,13940,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.931363,0.964462,0.960622,13710,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.919252,0.957928,0.952910,13940,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.917517,0.956985,0.952910,13971,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.931363,0.964462,0.960622,13710,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.942847,0.970583,0.955757,13410,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.941518,0.969878,0.965703,13483,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.942847,0.970583,0.957869,13410,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.941958,0.970112,0.957869,13458,13275,cuda
sample_021,bus,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.942847,0.970583,0.955757,13410,13275,cuda
sample_021,bus,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.931787,0.964689,0.974897,13374,13275,cuda
sample_021,bus,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.918324,0.957423,0.979742,13923,13275,cuda
sample_021,bus,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.881889,0.937238,0.928441,12983,13275,cuda
sample_021,bus,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.856755,0.922852,0.928406,12040,13275,cuda
sample_021,bus,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.748929,0.856443,0.971601,17354,13275,cuda
sample_021,bus,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.926648,0.961927,0.953210,13621,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.748929,0.856443,0.971601,17354,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.752855,0.859005,0.972527,17265,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.748929,0.856443,0.964136,17354,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.751132,0.857882,0.964136,17270,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.878875,0.935533,0.959015,14786,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.926648,0.961927,0.953210,13621,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.915912,0.956111,0.965223,13588,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.926648,0.961927,0.952924,13621,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.919542,0.958085,0.952924,13708,13275,cuda
sample_021,bus,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.928071,0.962694,0.954040,13396,13275,cuda
sample_022,diningtable,modality,clean,point_only,sam_vit_b,0,0.510000,0.675496,0.895218,26445,43394,cuda
sample_022,diningtable,modality,clean,box_only,sam_vit_b,0,0.526098,0.689468,0.952535,24409,43394,cuda
sample_022,diningtable,modality,clean,point_box,sam_vit_b,0,0.527721,0.690861,0.966805,25190,43394,cuda
sample_022,diningtable,noise_decomposition,clean,clean,sam_single_prompt,0,0.527721,0.690861,0.966805,25190,43394,cuda
sample_022,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.525406,0.688874,0.681970,24662,43394,cuda
sample_022,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.533695,0.695960,0.958481,25860,43394,cuda
sample_022,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.511405,0.676728,0.953185,24790,43394,cuda
sample_022,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.558317,0.716564,0.959032,29088,43394,cuda
sample_022,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.555820,0.714504,0.965700,27987,43394,cuda
sample_022,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.047879,0.091382,0.833776,2698,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.555820,0.714504,0.965700,27987,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.579145,0.733492,0.969875,28176,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.531407,0.694012,0.932775,25089,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.551458,0.710890,0.932775,26690,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.579145,0.733492,0.969875,28176,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.047879,0.091382,0.833776,2698,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.529849,0.692681,0.974778,26618,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.376434,0.546970,0.908665,17209,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.369826,0.539961,0.908665,17466,43394,cuda
sample_022,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.529849,0.692681,0.974778,26618,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.556137,0.714766,0.963055,25574,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.584015,0.737386,0.945672,28628,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.081726,0.151104,0.731880,7207,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.526236,0.689586,0.943395,27898,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.138238,0.242898,0.775537,12786,43394,cuda
sample_022,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.216184,0.355513,0.775726,11417,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.138238,0.242898,0.775537,12786,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.477191,0.646079,0.933998,23895,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.138238,0.242898,0.794458,12786,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.134706,0.237429,0.794458,12050,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.477191,0.646079,0.933998,23895,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.216184,0.355513,0.775726,11417,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.511383,0.676709,0.957637,23326,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.461977,0.631990,0.879374,20933,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.503938,0.670158,0.879374,25724,43394,cuda
sample_022,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.511383,0.676709,0.957637,23326,43394,cuda
sample_023,horse,modality,clean,point_only,sam_vit_b,0,0.700714,0.824023,0.894877,26331,33245,cuda
sample_023,horse,modality,clean,box_only,sam_vit_b,0,0.828901,0.906447,0.951877,31200,33245,cuda
sample_023,horse,modality,clean,point_box,sam_vit_b,0,0.811760,0.896101,0.962321,35158,33245,cuda
sample_023,horse,noise_decomposition,clean,clean,sam_single_prompt,0,0.811760,0.896101,0.962321,35158,33245,cuda
sample_023,horse,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.804510,0.891666,0.963239,34693,33245,cuda
sample_023,horse,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.795689,0.886221,0.959554,34896,33245,cuda
sample_023,horse,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.675788,0.806532,0.946901,25240,33245,cuda
sample_023,horse,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.756415,0.861317,0.941096,28363,33245,cuda
sample_023,horse,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.591703,0.743484,0.887539,20814,33245,cuda
sample_023,horse,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.701837,0.824799,0.957734,26595,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.591703,0.743484,0.887539,20814,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.632534,0.774910,0.917202,22826,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.605555,0.754325,0.899490,21323,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.637183,0.778390,0.899490,22488,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.672868,0.804448,0.893607,23676,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.701837,0.824799,0.957734,26595,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.753991,0.859743,0.962800,28948,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.702043,0.824942,0.954009,26655,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.738848,0.849813,0.954009,27992,33245,cuda
sample_023,horse,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.818238,0.900034,0.948471,30917,33245,cuda
sample_023,horse,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.810997,0.895636,0.965771,35131,33245,cuda
sample_023,horse,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.834703,0.909905,0.944044,33074,33245,cuda
sample_023,horse,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.699634,0.823276,0.958999,26594,33245,cuda
sample_023,horse,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.505269,0.671334,0.865775,17749,33245,cuda
sample_023,horse,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.719575,0.836922,0.937622,35722,33245,cuda
sample_023,horse,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.696407,0.821038,0.952212,26438,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.719575,0.836922,0.937622,35722,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.754582,0.860128,0.947219,30985,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.754582,0.860128,0.932416,30985,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.809568,0.894764,0.932416,32379,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.805849,0.892487,0.945620,30794,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.696407,0.821038,0.952212,26438,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.696407,0.821038,0.952212,26438,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.699349,0.823079,0.924176,35198,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.722883,0.839155,0.924176,34721,33245,cuda
sample_023,horse,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.710584,0.830808,0.874585,36593,33245,cuda
sample_024,horse,modality,clean,point_only,sam_vit_b,0,0.079861,0.147910,0.871533,4211,52729,cuda
sample_024,horse,modality,clean,box_only,sam_vit_b,0,0.856398,0.922645,0.985605,57218,52729,cuda
sample_024,horse,modality,clean,point_box,sam_vit_b,0,0.880965,0.936716,0.950755,58041,52729,cuda
sample_024,horse,noise_decomposition,clean,clean,sam_single_prompt,0,0.880965,0.936716,0.950755,58041,52729,cuda
sample_024,horse,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.872064,0.931661,0.964033,58305,52729,cuda
sample_024,horse,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.865751,0.928045,0.958313,58063,52729,cuda
sample_024,horse,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.874250,0.932907,0.883957,54167,52729,cuda
sample_024,horse,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.860579,0.925066,0.972713,60424,52729,cuda
sample_024,horse,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.771169,0.870802,0.968430,49138,52729,cuda
sample_024,horse,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.305780,0.468348,0.689248,17078,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.771169,0.870802,0.968430,49138,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.771169,0.870802,0.968430,49138,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.845763,0.916437,0.939874,55226,52729,cuda
